timestamp_monotonic_ms,timestamp_device_ms,source,rssi,rtt_ms,mac_address,ssid,csi_amp,csi_phase
4530382.64634,1769347933362.6821,linux_poll,-100.0,11.2,router,,[],[]
4530431.764665,1769347933411.8008,linux_poll,-100.0,11.2,router,,[],[]
4530481.928447001,1769347933461.963,linux_poll,-100.0,11.5,router,,[],[]
4530533.755176,1769347933513.79,linux_poll,-100.0,11.3,router,,[],[]
4530584.769235,1769347933564.8044,linux_poll,-100.0,11.6,router,,[],[]
4530635.492383,1769347933615.5261,linux_poll,-100.0,11.2,router,,[],[]
4530682.810625,1769347933662.847,linux_poll,-100.0,11.2,router,,[],[]
4530734.863640999,1769347933714.8982,linux_poll,-100.0,11.2,router,,[],[]
4530783.200856,1769347933763.2358,linux_poll,-100.0,11.1,router,,[],[]
4530834.5299080005,1769347933814.5667,linux_poll,-100.0,11.5,router,,[],[]
4530880.6870099995,1769347933860.723,linux_poll,-100.0,11.4,router,,[],[]
4530934.128586999,1769347933914.1633,linux_poll,-100.0,11.3,router,,[],[]
4530985.7,1769347933965.734,linux_poll,-100.0,11.4,router,,[],[]
4531035.715241,1769347934015.7505,linux_poll,-100.0,11.4,router,,[],[]
4531085.217634001,1769347934065.2542,linux_poll,-100.0,11.3,router,,[],[]
4531134.341670999,1769347934114.3762,linux_poll,-100.0,11.5,router,,[],[]
4531184.7298880005,1769347934164.7656,linux_poll,-100.0,11.6,router,,[],[]
4531236.109960999,1769347934216.144,linux_poll,-100.0,11.0,router,,[],[]
4531284.183509001,1769347934264.2197,linux_poll,-100.0,11.1,router,,[],[]
4531336.71664,1769347934316.753,linux_poll,-100.0,11.3,router,,[],[]
4531382.707734,1769347934362.7424,linux_poll,-100.0,11.2,router,,[],[]
4531437.897439,1769347934417.936,linux_poll,-100.0,11.5,router,,[],[]
4531480.725253,1769347934460.7615,linux_poll,-100.0,11.4,router,,[],[]
4531537.295666,1769347934517.332,linux_poll,-100.0,11.1,router,,[],[]
4531585.7847919995,1769347934565.8188,linux_poll,-100.0,11.3,router,,[],[]
4531633.243505,1769347934613.278,linux_poll,-100.0,11.4,router,,[],[]
4531683.71112,1769347934663.7476,linux_poll,-100.0,11.4,router,,[],[]
4531736.19462,1769347934716.2312,linux_poll,-100.0,11.0,router,,[],[]
4531787.532702,1769347934767.5679,linux_poll,-100.0,11.3,router,,[],[]
4531838.176573999,1769347934818.2124,linux_poll,-100.0,11.1,router,,[],[]
4531887.739529,1769347934867.775,linux_poll,-100.0,11.4,router,,[],[]
4531938.240503,1769347934918.2756,linux_poll,-100.0,11.4,router,,[],[]
4531984.265821,1769347934964.3005,linux_poll,-100.0,11.5,router,,[],[]
4532034.298338,1769347935014.3335,linux_poll,-100.0,11.6,router,,[],[]
4532085.263683001,1769347935065.299,linux_poll,-100.0,11.5,router,,[],[]
4532138.491862,1769347935118.5273,linux_poll,-100.0,11.4,router,,[],[]
4532188.69041,1769347935168.726,linux_poll,-100.0,11.3,router,,[],[]
4532234.583058,1769347935214.619,linux_poll,-100.0,11.4,router,,[],[]
4532285.364886999,1769347935265.4006,linux_poll,-100.0,11.3,router,,[],[]
4532337.054245,1769347935317.09,linux_poll,-100.0,11.3,router,,[],[]
4532385.164256,1769347935365.2,linux_poll,-100.0,11.4,router,,[],[]
4532440.188352,1769347935420.2249,linux_poll,-100.0,11.4,router,,[],[]
4532486.477541,1769347935466.5137,linux_poll,-100.0,11.4,router,,[],[]
4532535.7875729995,1769347935515.8223,linux_poll,-100.0,11.2,router,,[],[]
4532586.359463,1769347935566.395,linux_poll,-100.0,11.4,router,,[],[]
4532639.6260319995,1769347935619.6624,linux_poll,-100.0,11.1,router,,[],[]
4532685.334748,1769347935665.37,linux_poll,-100.0,11.3,router,,[],[]
4532736.618684,1769347935716.655,linux_poll,-100.0,11.1,router,,[],[]
4532788.689437,1769347935768.7246,linux_poll,-100.0,11.5,router,,[],[]
4532837.565005001,1769347935817.6016,linux_poll,-100.0,11.3,router,,[],[]
4532889.258399,1769347935869.294,linux_poll,-100.0,11.5,router,,[],[]
4532937.6959150005,1769347935917.7312,linux_poll,-100.0,11.1,router,,[],[]
4532989.724591,1769347935969.7603,linux_poll,-100.0,11.6,router,,[],[]
4533040.649472,1769347936020.6848,linux_poll,-100.0,11.5,router,,[],[]
4533085.656363,1769347936065.6921,linux_poll,-100.0,11.5,router,,[],[]
4533136.575546,1769347936116.6106,linux_poll,-100.0,11.3,router,,[],[]
4533187.687093,1769347936167.721,linux_poll,-100.0,11.2,router,,[],[]
4533240.265019,1769347936220.2998,linux_poll,-100.0,11.3,router,,[],[]
4533289.479933,1769347936269.5156,linux_poll,-100.0,11.2,router,,[],[]
4533340.228834,1769347936320.2634,linux_poll,-100.0,11.1,router,,[],[]
4533387.657622,1769347936367.6953,linux_poll,-100.0,11.2,router,,[],[]
4533428.314421,1769347936408.351,linux_poll,-100.0,11.1,router,,[],[]
4533490.434636,1769347936470.4705,linux_poll,-100.0,11.2,router,,[],[]
4533542.513885,1769347936522.548,linux_poll,-100.0,11.7,router,,[],[]
4533590.9067359995,1769347936570.9421,linux_poll,-100.0,11.2,router,,[],[]
