timestamp_monotonic_ms,timestamp_device_ms,source,rssi,rtt_ms,mac_address,ssid,csi_amp,csi_phase
4423723.773167,1769347826703.8071,linux_poll,-100.0,11.3,router,,[],[]
4423776.577007,1769347826756.6125,linux_poll,-100.0,11.0,router,,[],[]
4423825.627008,1769347826805.6606,linux_poll,-100.0,11.5,router,,[],[]
4423875.3019779995,1769347826855.336,linux_poll,-100.0,11.2,router,,[],[]
4423927.708436,1769347826907.7427,linux_poll,-100.0,11.2,router,,[],[]
4423978.088831,1769347826958.1235,linux_poll,-100.0,11.3,router,,[],[]
4424027.046771,1769347827007.0828,linux_poll,-100.0,11.3,router,,[],[]
4424077.571908,1769347827057.6067,linux_poll,-100.0,11.1,router,,[],[]
4424126.568149,1769347827106.6028,linux_poll,-100.0,11.2,router,,[],[]
4424177.226008,1769347827157.261,linux_poll,-100.0,11.1,router,,[],[]
4424227.0737540005,1769347827207.109,linux_poll,-100.0,11.3,router,,[],[]
4424274.965427,1769347827255.0005,linux_poll,-100.0,11.3,router,,[],[]
4424327.364009,1769347827307.3992,linux_poll,-100.0,11.2,router,,[],[]
4424375.251399,1769347827355.2866,linux_poll,-100.0,11.4,router,,[],[]
4424425.257623,1769347827405.293,linux_poll,-100.0,11.2,router,,[],[]
4424476.234432,1769347827456.2703,linux_poll,-100.0,11.3,router,,[],[]
4424529.102187,1769347827509.1367,linux_poll,-100.0,11.4,router,,[],[]
4424575.608797001,1769347827555.645,linux_poll,-100.0,11.3,router,,[],[]
4424627.6411999995,1769347827607.6765,linux_poll,-100.0,11.0,router,,[],[]
4424677.783578,1769347827657.8186,linux_poll,-100.0,11.6,router,,[],[]
4424729.7976,1769347827709.833,linux_poll,-100.0,13.3,router,,[],[]
4424780.700505,1769347827760.737,linux_poll,-100.0,11.5,router,,[],[]
4424825.51892,1769347827805.5552,linux_poll,-100.0,11.1,router,,[],[]
4424879.303881,1769347827859.339,linux_poll,-100.0,11.5,router,,[],[]
4424928.717689999,1769347827908.753,linux_poll,-100.0,11.2,router,,[],[]
4424980.183112999,1769347827960.2192,linux_poll,-100.0,11.6,router,,[],[]
4425028.581012,1769347828008.6174,linux_poll,-100.0,11.1,router,,[],[]
4425077.20886,1769347828057.2454,linux_poll,-100.0,11.6,router,,[],[]
4425129.277469,1769347828109.3132,linux_poll,-100.0,11.5,router,,[],[]
4425180.268622,1769347828160.3047,linux_poll,-100.0,11.7,router,,[],[]
4425228.963363,1769347828208.9998,linux_poll,-100.0,11.3,router,,[],[]
4425280.672879,1769347828260.7092,linux_poll,-100.0,11.4,router,,[],[]
4425329.677294,1769347828309.713,linux_poll,-100.0,11.1,router,,[],[]
4425378.526919,1769347828358.564,linux_poll,-100.0,11.0,router,,[],[]
4425425.681881,1769347828405.7175,linux_poll,-100.0,11.4,router,,[],[]
4425470.605177,1769347828450.6404,linux_poll,-100.0,11.4,router,,[],[]
4425529.8565960005,1769347828509.8914,linux_poll,-100.0,11.5,router,,[],[]
4425579.369283,1769347828559.405,linux_poll,-100.0,11.4,router,,[],[]
4425630.4405350005,1769347828610.4758,linux_poll,-100.0,11.2,router,,[],[]
4425682.421722,1769347828662.4563,linux_poll,-100.0,11.2,router,,[],[]
4425730.597832999,1769347828710.633,linux_poll,-100.0,11.6,router,,[],[]
4425780.864104999,1769347828760.9,linux_poll,-100.0,11.4,router,,[],[]
4425829.311957,1769347828809.3489,linux_poll,-100.0,11.2,router,,[],[]
4425874.498693,1769347828854.533,linux_poll,-100.0,11.0,router,,[],[]
4425932.807492,1769347828912.8418,linux_poll,-100.0,11.3,router,,[],[]
4425981.38286,1769347828961.4185,linux_poll,-100.0,11.4,router,,[],[]
4426032.285428001,1769347829012.323,linux_poll,-100.0,11.2,router,,[],[]
4426066.617602,1769347829046.6562,linux_poll,-100.0,11.5,router,,[],[]
4426117.732573,1769347829097.7715,linux_poll,-100.0,11.4,router,,[],[]
4426183.480475,1769347829163.515,linux_poll,-100.0,11.1,router,,[],[]
4426233.700384,1769347829213.7368,linux_poll,-100.0,11.4,router,,[],[]
4426281.417719,1769347829261.4534,linux_poll,-100.0,11.2,router,,[],[]
4426331.401156,1769347829311.437,linux_poll,-100.0,11.5,router,,[],[]
4426383.775027,1769347829363.8096,linux_poll,-100.0,11.2,router,,[],[]
4426434.650217,1769347829414.6848,linux_poll,-100.0,11.5,router,,[],[]
4426480.537345,1769347829460.571,linux_poll,-100.0,11.2,router,,[],[]
4426533.41329,1769347829513.4475,linux_poll,-100.0,11.3,router,,[],[]
4426583.8911500005,1769347829563.9265,linux_poll,-100.0,11.2,router,,[],[]
4426632.375905,1769347829612.4116,linux_poll,-100.0,11.1,router,,[],[]
4426684.723043,1769347829664.758,linux_poll,-100.0,11.1,router,,[],[]
4426739.566122,1769347829719.6016,linux_poll,-100.0,16.2,router,,[],[]
4426783.435238,1769347829763.4695,linux_poll,-100.0,11.3,router,,[],[]
4426829.666994999,1769347829809.705,linux_poll,-100.0,11.2,router,,[],[]
4426884.284725,1769347829864.3206,linux_poll,-100.0,11.3,router,,[],[]
4426932.776435,1769347829912.8115,linux_poll,-100.0,11.4,router,,[],[]
4426983.957168001,1769347829963.9915,linux_poll,-100.0,11.5,router,,[],[]
4427035.813442,1769347830015.85,linux_poll,-100.0,11.4,router,,[],[]
4427081.439823001,1769347830061.474,linux_poll,-100.0,11.6,router,,[],[]
4427133.684909,1769347830113.7205,linux_poll,-100.0,11.2,router,,[],[]
4427185.9769709995,1769347830166.0107,linux_poll,-100.0,11.2,router,,[],[]
4427236.268333,1769347830216.3066,linux_poll,-100.0,11.3,router,,[],[]
4427278.846494,1769347830258.88,linux_poll,-100.0,11.3,router,,[],[]
4427332.787056,1769347830312.8223,linux_poll,-100.0,11.4,router,,[],[]
4427386.8248,1769347830366.8594,linux_poll,-100.0,11.1,router,,[],[]
4427433.788102999,1769347830413.8245,linux_poll,-100.0,11.2,router,,[],[]
4427485.866001001,1769347830465.902,linux_poll,-100.0,11.5,router,,[],[]
4427535.465494,1769347830515.4995,linux_poll,-100.0,11.5,router,,[],[]
4427581.5662980005,1769347830561.6018,linux_poll,-100.0,11.2,router,,[],[]
4427636.36898,1769347830616.404,linux_poll,-100.0,11.5,router,,[],[]
4427684.751986001,1769347830664.7886,linux_poll,-100.0,11.4,router,,[],[]
4427736.372893,1769347830716.408,linux_poll,-100.0,11.5,router,,[],[]
4427787.436996,1769347830767.4727,linux_poll,-100.0,11.2,router,,[],[]
4427836.264629,1769347830816.2998,linux_poll,-100.0,11.4,router,,[],[]
4427883.304524,1769347830863.3408,linux_poll,-100.0,11.1,router,,[],[]
4427935.417437,1769347830915.4526,linux_poll,-100.0,11.4,router,,[],[]
4427987.907433,1769347830967.943,linux_poll,-100.0,11.4,router,,[],[]
4428037.890626,1769347831017.9253,linux_poll,-100.0,11.5,router,,[],[]
4428088.664395,1769347831068.7002,linux_poll,-100.0,11.5,router,,[],[]
4428138.242465,1769347831118.2769,linux_poll,-100.0,11.5,router,,[],[]
4428187.538665,1769347831167.574,linux_poll,-100.0,11.2,router,,[],[]
4428237.469927,1769347831217.5066,linux_poll,-100.0,11.3,router,,[],[]
4428282.677066,1769347831262.7122,linux_poll,-100.0,11.6,router,,[],[]
4428335.194523,1769347831315.2297,linux_poll,-100.0,11.3,router,,[],[]
4428387.676509,1769347831367.7117,linux_poll,-100.0,11.5,router,,[],[]
4428438.387956999,1769347831418.4226,linux_poll,-100.0,11.6,router,,[],[]
4428487.559266999,1769347831467.595,linux_poll,-100.0,11.1,router,,[],[]
4428539.095454,1769347831519.1316,linux_poll,-100.0,11.3,router,,[],[]
4428588.701734999,1769347831568.738,linux_poll,-100.0,11.2,router,,[],[]
4428636.029024,1769347831616.065,linux_poll,-100.0,11.4,router,,[],[]
4428688.707141,1769347831668.7437,linux_poll,-100.0,11.3,router,,[],[]
4428737.709678,1769347831717.7444,linux_poll,-100.0,11.0,router,,[],[]
4428787.588354,1769347831767.6245,linux_poll,-100.0,11.2,router,,[],[]
4428839.399341,1769347831819.4358,linux_poll,-100.0,11.8,router,,[],[]
4428888.054654,1769347831868.091,linux_poll,-100.0,11.3,router,,[],[]
4428939.5154639995,1769347831919.551,linux_poll,-100.0,11.1,router,,[],[]
4428988.637632,1769347831968.673,linux_poll,-100.0,11.5,router,,[],[]
4429040.70667,1769347832020.7424,linux_poll,-100.0,11.6,router,,[],[]
4429089.1741160005,1769347832069.2097,linux_poll,-100.0,11.2,router,,[],[]
4429138.186288,1769347832118.2217,linux_poll,-100.0,11.3,router,,[],[]
4429188.789098,1769347832168.8245,linux_poll,-100.0,11.5,router,,[],[]
4429239.148879,1769347832219.185,linux_poll,-100.0,11.0,router,,[],[]
4429286.612046001,1769347832266.6465,linux_poll,-100.0,11.1,router,,[],[]
4429337.5219789995,1769347832317.5579,linux_poll,-100.0,11.1,router,,[],[]
4429389.462340999,1769347832369.4968,linux_poll,-100.0,11.4,router,,[],[]
4429440.654389,1769347832420.691,linux_poll,-100.0,11.4,router,,[],[]
4429488.660306,1769347832468.6963,linux_poll,-100.0,11.2,router,,[],[]
4429540.768205,1769347832520.8047,linux_poll,-100.0,11.2,router,,[],[]
4429589.336449999,1769347832569.3718,linux_poll,-100.0,11.6,router,,[],[]
4429641.1946600005,1769347832621.2302,linux_poll,-100.0,11.3,router,,[],[]
4429690.078264,1769347832670.1133,linux_poll,-100.0,11.5,router,,[],[]
4429738.505309001,1769347832718.5403,linux_poll,-100.0,11.2,router,,[],[]
4429790.874782,1769347832770.9104,linux_poll,-100.0,11.4,router,,[],[]
4429842.843954001,1769347832822.8801,linux_poll,-100.0,11.4,router,,[],[]
4429889.785041001,1769347832869.8208,linux_poll,-100.0,11.3,router,,[],[]
4429940.8075399995,1769347832920.8435,linux_poll,-100.0,11.2,router,,[],[]
4429991.780964,1769347832971.8164,linux_poll,-100.0,11.3,router,,[],[]
4430034.718078,1769347833014.754,linux_poll,-100.0,11.2,router,,[],[]
4430088.876038,1769347833068.9119,linux_poll,-100.0,11.6,router,,[],[]
4430141.8051660005,1769347833121.841,linux_poll,-100.0,11.3,router,,[],[]
4430190.566718,1769347833170.6013,linux_poll,-100.0,11.0,router,,[],[]
4430241.60391,1769347833221.6423,linux_poll,-100.0,11.1,router,,[],[]
4430280.935051,1769347833260.968,linux_poll,-100.0,11.3,router,,[],[]
4430340.737361,1769347833320.7734,linux_poll,-100.0,11.4,router,,[],[]
4430391.870975,1769347833371.9065,linux_poll,-100.0,11.4,router,,[],[]
4430442.892728,1769347833422.928,linux_poll,-100.0,11.1,router,,[],[]
4430488.764158,1769347833468.8,linux_poll,-100.0,11.2,router,,[],[]
4430542.544050001,1769347833522.5793,linux_poll,-100.0,11.3,router,,[],[]
4430592.842371999,1769347833572.8782,linux_poll,-100.0,11.1,router,,[],[]
4430643.226501,1769347833623.265,linux_poll,-100.0,11.0,router,,[],[]
4430690.743349,1769347833670.7786,linux_poll,-100.0,11.3,router,,[],[]
4430743.714449001,1769347833723.7493,linux_poll,-100.0,11.2,router,,[],[]
4430793.62941,1769347833773.6626,linux_poll,-100.0,11.1,router,,[],[]
4430846.077088,1769347833826.1133,linux_poll,-100.0,11.5,router,,[],[]
4430893.206483,1769347833873.2415,linux_poll,-100.0,11.1,router,,[],[]
4430942.624224,1769347833922.66,linux_poll,-100.0,11.4,router,,[],[]
4430993.349849,1769347833973.3816,linux_poll,-100.0,11.2,router,,[],[]
4431044.244379,1769347834024.2805,linux_poll,-100.0,11.4,router,,[],[]
4431092.640632001,1769347834072.6768,linux_poll,-100.0,11.4,router,,[],[]
4431144.613783,1769347834124.6484,linux_poll,-100.0,11.2,router,,[],[]
4431194.225969001,1769347834174.2607,linux_poll,-100.0,11.1,router,,[],[]
4431245.547579,1769347834225.5842,linux_poll,-100.0,11.4,router,,[],[]
4431292.487146,1769347834272.5242,linux_poll,-100.0,11.4,router,,[],[]
4431342.99447,1769347834323.03,linux_poll,-100.0,11.3,router,,[],[]
4431393.578996,1769347834373.6143,linux_poll,-100.0,11.1,router,,[],[]
4431445.759885,1769347834425.7932,linux_poll,-100.0,11.4,router,,[],[]
4431496.191337,1769347834476.2273,linux_poll,-100.0,11.6,router,,[],[]
4431544.5438480005,1769347834524.5789,linux_poll,-100.0,11.3,router,,[],[]
4431590.820319,1769347834570.8547,linux_poll,-100.0,11.5,router,,[],[]
4431646.558391999,1769347834626.5933,linux_poll,-100.0,11.3,router,,[],[]
4431694.456801,1769347834674.4932,linux_poll,-100.0,11.0,router,,[],[]
4431744.712838,1769347834724.7473,linux_poll,-100.0,11.4,router,,[],[]
4431795.68045,1769347834775.7156,linux_poll,-100.0,11.5,router,,[],[]
4431844.742711,1769347834824.7769,linux_poll,-100.0,11.0,router,,[],[]
4431894.699937,1769347834874.736,linux_poll,-100.0,11.2,router,,[],[]
4431942.860221,1769347834922.8967,linux_poll,-100.0,11.6,router,,[],[]
4431993.434205,1769347834973.4683,linux_poll,-100.0,11.8,router,,[],[]
4432046.660156,1769347835026.6936,linux_poll,-100.0,11.4,router,,[],[]
4432096.696208,1769347835076.7307,linux_poll,-100.0,11.3,router,,[],[]
4432145.537226,1769347835125.573,linux_poll,-100.0,11.3,router,,[],[]
4432195.850636,1769347835175.886,linux_poll,-100.0,11.1,router,,[],[]
4432244.745786,1769347835224.7798,linux_poll,-100.0,11.2,router,,[],[]
4432297.66666,1769347835277.7017,linux_poll,-100.0,11.6,router,,[],[]
4432347.558428001,1769347835327.5942,linux_poll,-100.0,11.0,router,,[],[]
4432398.328913,1769347835378.362,linux_poll,-100.0,11.4,router,,[],[]
4432447.3309470005,1769347835427.367,linux_poll,-100.0,11.2,router,,[],[]
4432494.638197999,1769347835474.674,linux_poll,-100.0,11.4,router,,[],[]
4432546.663294,1769347835526.6978,linux_poll,-100.0,11.1,router,,[],[]
4432594.212224999,1769347835574.2473,linux_poll,-100.0,11.3,router,,[],[]
4432645.621816999,1769347835625.6567,linux_poll,-100.0,11.1,router,,[],[]
4432696.791842,1769347835676.827,linux_poll,-100.0,11.5,router,,[],[]
4432744.574899,1769347835724.6082,linux_poll,-100.0,11.4,router,,[],[]
4432790.241631,1769347835770.2766,linux_poll,-100.0,11.5,router,,[],[]
4432845.654847001,1769347835825.692,linux_poll,-100.0,11.4,router,,[],[]
4432896.325736,1769347835876.3608,linux_poll,-100.0,11.2,router,,[],[]
4432954.083423,1769347835934.118,linux_poll,-100.0,11.5,router,,[],[]
4432989.699063,1769347835969.7334,linux_poll,-100.0,11.5,router,,[],[]
4433047.709321001,1769347836027.7446,linux_poll,-100.0,11.4,router,,[],[]
4433101.423547001,1769347836081.4578,linux_poll,-100.0,11.5,router,,[],[]
4433149.058041,1769347836129.0928,linux_poll,-100.0,11.0,router,,[],[]
4433200.304816,1769347836180.3396,linux_poll,-100.0,11.4,router,,[],[]
4433246.527331,1769347836226.5637,linux_poll,-100.0,11.5,router,,[],[]
4433297.685938,1769347836277.721,linux_poll,-100.0,11.1,router,,[],[]
4433350.844089,1769347836330.8777,linux_poll,-100.0,11.4,router,,[],[]
4433399.85441,1769347836379.8894,linux_poll,-100.0,11.5,router,,[],[]
4433449.415123,1769347836429.45,linux_poll,-100.0,11.5,router,,[],[]
4433499.362683,1769347836479.399,linux_poll,-100.0,11.4,router,,[],[]
4433549.747424,1769347836529.782,linux_poll,-100.0,11.1,router,,[],[]
4433600.839781,1769347836580.8743,linux_poll,-100.0,11.1,router,,[],[]
4433651.450383,1769347836631.486,linux_poll,-100.0,11.2,router,,[],[]
4433696.432562999,1769347836676.4673,linux_poll,-100.0,11.4,router,,[],[]
4433747.744177,1769347836727.7798,linux_poll,-100.0,11.0,router,,[],[]
4433800.680889,1769347836780.7148,linux_poll,-100.0,11.1,router,,[],[]
4433845.945901,1769347836825.9836,linux_poll,-100.0,11.1,router,,[],[]
4433896.4377729995,1769347836876.4736,linux_poll,-100.0,11.3,router,,[],[]
4433949.779677,1769347836929.8162,linux_poll,-100.0,11.5,router,,[],[]
4434004.447989,1769347836984.4844,linux_poll,-100.0,11.4,router,,[],[]
4434048.876762,1769347837028.9126,linux_poll,-100.0,11.1,router,,[],[]
4434100.916262,1769347837080.9517,linux_poll,-100.0,11.5,router,,[],[]
4434149.855308999,1769347837129.8904,linux_poll,-100.0,11.4,router,,[],[]
4434197.781693,1769347837177.8174,linux_poll,-100.0,11.2,router,,[],[]
4434251.765742,1769347837231.801,linux_poll,-100.0,11.2,router,,[],[]
4434300.851501,1769347837280.8862,linux_poll,-100.0,11.3,router,,[],[]
4434352.8510030005,1769347837332.8843,linux_poll,-100.0,11.2,router,,[],[]
4434398.475431001,1769347837378.5105,linux_poll,-100.0,11.4,router,,[],[]
4434451.3273020005,1769347837431.363,linux_poll,-100.0,11.6,router,,[],[]
4434500.896118,1769347837480.931,linux_poll,-100.0,11.3,router,,[],[]
4434554.422548,1769347837534.4585,linux_poll,-100.0,11.5,router,,[],[]
4434598.348825,1769347837578.385,linux_poll,-100.0,11.2,router,,[],[]
4434649.483886,1769347837629.521,linux_poll,-100.0,11.2,router,,[],[]
4434699.961604,1769347837679.9954,linux_poll,-100.0,11.3,router,,[],[]
4434758.945593,1769347837738.9802,linux_poll,-100.0,11.7,router,,[],[]
4434799.087199,1769347837779.1216,linux_poll,-100.0,11.5,router,,[],[]
4434851.809728,1769347837831.8445,linux_poll,-100.0,11.5,router,,[],[]
4434903.588861,1769347837883.6238,linux_poll,-100.0,11.2,router,,[],[]
4434952.413013,1769347837932.447,linux_poll,-100.0,11.0,router,,[],[]
4435002.393804001,1769347837982.428,linux_poll,-100.0,11.3,router,,[],[]
4435056.850006,1769347838036.8813,linux_poll,-100.0,11.5,router,,[],[]
4435106.405994,1769347838086.4402,linux_poll,-100.0,11.3,router,,[],[]
4435150.018422,1769347838130.0388,linux_poll,-100.0,11.3,router,,[],[]
4435203.411495999,1769347838183.4458,linux_poll,-100.0,11.2,router,,[],[]
4435248.953506,1769347838228.9844,linux_poll,-100.0,11.3,router,,[],[]
4435300.292181,1769347838280.3281,linux_poll,-100.0,11.4,router,,[],[]
4435350.50423,1769347838330.5393,linux_poll,-100.0,11.1,router,,[],[]
4435404.341776,1769347838384.377,linux_poll,-100.0,11.3,router,,[],[]
4435447.737327999,1769347838427.7744,linux_poll,-100.0,11.4,router,,[],[]
4435500.229573,1769347838480.2644,linux_poll,-100.0,10.8,router,,[],[]
4435552.852361999,1769347838532.8867,linux_poll,-100.0,11.2,router,,[],[]
4435605.768241,1769347838585.8032,linux_poll,-100.0,11.4,router,,[],[]
4435651.29454,1769347838631.3325,linux_poll,-100.0,11.3,router,,[],[]
4435705.901104,1769347838685.936,linux_poll,-100.0,11.4,router,,[],[]
4435756.710869,1769347838736.7446,linux_poll,-100.0,11.3,router,,[],[]
4435804.364446,1769347838784.399,linux_poll,-100.0,11.1,router,,[],[]
4435854.675206,1769347838834.7092,linux_poll,-100.0,11.4,router,,[],[]
4435906.777431,1769347838886.8115,linux_poll,-100.0,11.4,router,,[],[]
4435956.333574001,1769347838936.368,linux_poll,-100.0,11.1,router,,[],[]
4436006.074516,1769347838986.11,linux_poll,-100.0,11.3,router,,[],[]
4436056.65115,1769347839036.6865,linux_poll,-100.0,11.5,router,,[],[]
4436102.178197,1769347839082.2126,linux_poll,-100.0,11.4,router,,[],[]
4436161.618219,1769347839141.6538,linux_poll,-100.0,11.5,router,,[],[]
4436204.101598,1769347839184.1372,linux_poll,-100.0,11.2,router,,[],[]
4436255.071401,1769347839235.1052,linux_poll,-100.0,11.3,router,,[],[]
4436307.351368,1769347839287.3838,linux_poll,-100.0,11.3,router,,[],[]
4436357.18406,1769347839337.219,linux_poll,-100.0,11.2,router,,[],[]
4436406.085175,1769347839386.12,linux_poll,-100.0,11.2,router,,[],[]
4436453.212065,1769347839433.2476,linux_poll,-100.0,11.5,router,,[],[]
4436509.086282,1769347839489.1208,linux_poll,-100.0,11.1,router,,[],[]
4436556.2976629995,1769347839536.331,linux_poll,-100.0,11.4,router,,[],[]
4436604.704415999,1769347839584.7402,linux_poll,-100.0,11.4,router,,[],[]
4436657.710588,1769347839637.745,linux_poll,-100.0,11.5,router,,[],[]
4436709.131784,1769347839689.166,linux_poll,-100.0,11.4,router,,[],[]
4436756.251568,1769347839736.2847,linux_poll,-100.0,11.5,router,,[],[]
4436806.667823,1769347839786.703,linux_poll,-100.0,11.4,router,,[],[]
4436850.5247639995,1769347839830.56,linux_poll,-100.0,11.0,router,,[],[]
4436908.658947,1769347839888.694,linux_poll,-100.0,11.1,router,,[],[]
4436958.612183,1769347839938.647,linux_poll,-100.0,11.4,router,,[],[]
4437007.653837,1769347839987.6895,linux_poll,-100.0,11.3,router,,[],[]
4437057.95956,1769347840037.9956,linux_poll,-100.0,11.5,router,,[],[]
4437112.96157,1769347840092.9985,linux_poll,-100.0,11.4,router,,[],[]
4437157.1956859995,1769347840137.2305,linux_poll,-100.0,11.1,router,,[],[]
4437206.083348,1769347840186.1191,linux_poll,-100.0,11.2,router,,[],[]
4437258.685939,1769347840238.722,linux_poll,-100.0,11.5,router,,[],[]
4437309.246306,1769347840289.2815,linux_poll,-100.0,11.2,router,,[],[]
4437361.120537,1769347840341.1558,linux_poll,-100.0,11.0,router,,[],[]
4437405.2020620005,1769347840385.2378,linux_poll,-100.0,11.3,router,,[],[]
4437459.312632,1769347840439.3481,linux_poll,-100.0,11.4,router,,[],[]
4437515.759604,1769347840495.7954,linux_poll,-100.0,11.1,router,,[],[]
4437558.553189,1769347840538.589,linux_poll,-100.0,11.1,router,,[],[]
4437608.651164,1769347840588.6873,linux_poll,-100.0,11.4,router,,[],[]
4437658.2347760005,1769347840638.2703,linux_poll,-100.0,11.2,router,,[],[]
4437710.328707,1769347840690.3635,linux_poll,-100.0,11.4,router,,[],[]
4437760.633938,1769347840740.6692,linux_poll,-100.0,11.5,router,,[],[]
4437805.280913,1769347840785.3164,linux_poll,-100.0,11.2,router,,[],[]
4437860.440296,1769347840840.4763,linux_poll,-100.0,11.5,router,,[],[]
4437906.194784,1769347840886.231,linux_poll,-100.0,11.2,router,,[],[]
4437962.701359,1769347840942.734,linux_poll,-100.0,11.5,router,,[],[]
4438006.56083,1769347840986.5972,linux_poll,-100.0,11.4,router,,[],[]
4438060.226354,1769347841040.2622,linux_poll,-100.0,11.1,router,,[],[]
4438110.202292,1769347841090.2373,linux_poll,-100.0,11.1,router,,[],[]
4438161.695998999,1769347841141.7312,linux_poll,-100.0,11.5,router,,[],[]
4438210.094962,1769347841190.1316,linux_poll,-100.0,11.5,router,,[],[]
4438258.0165760005,1769347841238.0396,linux_poll,-100.0,11.5,router,,[],[]
4438312.887483,1769347841292.9229,linux_poll,-100.0,11.8,router,,[],[]
4438360.127204,1769347841340.1626,linux_poll,-100.0,11.3,router,,[],[]
4438412.657182,1769347841392.6914,linux_poll,-100.0,11.5,router,,[],[]
4438460.547208999,1769347841440.5818,linux_poll,-100.0,11.3,router,,[],[]
4438512.428795001,1769347841492.4634,linux_poll,-100.0,11.4,router,,[],[]
4438561.26186,1769347841541.2974,linux_poll,-100.0,11.2,router,,[],[]
4438612.469212,1769347841592.504,linux_poll,-100.0,11.2,router,,[],[]
4438663.057611,1769347841643.0923,linux_poll,-100.0,11.5,router,,[],[]
4438710.097623,1769347841690.1338,linux_poll,-100.0,11.7,router,,[],[]
4438761.716073,1769347841741.7512,linux_poll,-100.0,11.4,router,,[],[]
4438813.682057,1769347841793.7178,linux_poll,-100.0,11.2,router,,[],[]
4438863.886174,1769347841843.9211,linux_poll,-100.0,11.1,router,,[],[]
4438912.733682999,1769347841892.7693,linux_poll,-100.0,11.4,router,,[],[]
4438962.852667,1769347841942.8872,linux_poll,-100.0,11.4,router,,[],[]
4439012.451497001,1769347841992.485,linux_poll,-100.0,11.4,router,,[],[]
4439063.748044,1769347842043.7869,linux_poll,-100.0,11.5,router,,[],[]
4439106.868885,1769347842086.9036,linux_poll,-100.0,11.6,router,,[],[]
4439163.460584,1769347842143.4946,linux_poll,-100.0,11.6,router,,[],[]
4439211.449202,1769347842191.4836,linux_poll,-100.0,11.3,router,,[],[]
4439262.4527050005,1769347842242.4875,linux_poll,-100.0,11.2,router,,[],[]
4439312.859792001,1769347842292.8958,linux_poll,-100.0,11.5,router,,[],[]
4439362.467109,1769347842342.5032,linux_poll,-100.0,11.2,router,,[],[]
4439414.86718,1769347842394.9011,linux_poll,-100.0,11.1,router,,[],[]
4439465.627222,1769347842445.6619,linux_poll,-100.0,11.4,router,,[],[]
4439511.825525,1769347842491.8591,linux_poll,-100.0,11.4,router,,[],[]
4439564.929444,1769347842544.9634,linux_poll,-100.0,11.3,router,,[],[]
4439615.716811,1769347842595.7515,linux_poll,-100.0,11.5,router,,[],[]
4439664.585767999,1769347842644.6194,linux_poll,-100.0,11.2,router,,[],[]
4439711.607263,1769347842691.6414,linux_poll,-100.0,11.4,router,,[],[]
4439762.223768,1769347842742.2585,linux_poll,-100.0,11.5,router,,[],[]
4439815.692099,1769347842795.727,linux_poll,-100.0,11.2,router,,[],[]
4439862.667045,1769347842842.7017,linux_poll,-100.0,11.3,router,,[],[]
4439915.186066001,1769347842895.2202,linux_poll,-100.0,11.2,router,,[],[]
4439964.622189,1769347842944.6572,linux_poll,-100.0,11.4,router,,[],[]
4440018.57314,1769347842998.6077,linux_poll,-100.0,11.6,router,,[],[]
4440060.637592,1769347843040.6733,linux_poll,-100.0,11.6,router,,[],[]
4440115.0775810005,1769347843095.1116,linux_poll,-100.0,11.3,router,,[],[]
4440166.147677,1769347843146.183,linux_poll,-100.0,11.4,router,,[],[]
4440214.669998,1769347843194.7056,linux_poll,-100.0,11.1,router,,[],[]
4440264.292367,1769347843244.3271,linux_poll,-100.0,11.5,router,,[],[]
4440316.696802,1769347843296.7312,linux_poll,-100.0,11.1,router,,[],[]
4440366.743705,1769347843346.7793,linux_poll,-100.0,11.4,router,,[],[]
4440417.69197,1769347843397.7266,linux_poll,-100.0,11.3,router,,[],[]
4440465.731783,1769347843445.7664,linux_poll,-100.0,11.2,router,,[],[]
4440518.243528,1769347843498.278,linux_poll,-100.0,11.5,router,,[],[]
4440565.209164,1769347843545.2427,linux_poll,-100.0,11.3,router,,[],[]
4440617.318085999,1769347843597.3523,linux_poll,-100.0,11.1,router,,[],[]
4440665.700971,1769347843645.7354,linux_poll,-100.0,11.3,router,,[],[]
4440714.550612,1769347843694.5833,linux_poll,-100.0,11.4,router,,[],[]
4440765.681676,1769347843745.7163,linux_poll,-100.0,11.3,router,,[],[]
4440820.205022,1769347843800.2385,linux_poll,-100.0,16.0,router,,[],[]
4440866.681553,1769347843846.7156,linux_poll,-100.0,11.5,router,,[],[]
4440914.938764,1769347843894.9744,linux_poll,-100.0,11.2,router,,[],[]
4440970.515145,1769347843950.5515,linux_poll,-100.0,11.2,router,,[],[]
4441017.337146,1769347843997.373,linux_poll,-100.0,11.5,router,,[],[]
4441068.69935,1769347844048.7334,linux_poll,-100.0,11.6,router,,[],[]
4441117.191892,1769347844097.2275,linux_poll,-100.0,11.1,router,,[],[]
4441165.463769,1769347844145.4978,linux_poll,-100.0,11.2,router,,[],[]
4441217.7940609995,1769347844197.8281,linux_poll,-100.0,11.1,router,,[],[]
4441269.634074001,1769347844249.669,linux_poll,-100.0,11.5,router,,[],[]
4441315.789079,1769347844295.8237,linux_poll,-100.0,11.6,router,,[],[]
4441367.409518001,1769347844347.4446,linux_poll,-100.0,11.2,router,,[],[]
4441418.244717,1769347844398.2788,linux_poll,-100.0,11.8,router,,[],[]
4441471.523594,1769347844451.5579,linux_poll,-100.0,13.9,router,,[],[]
4441519.878619,1769347844499.9126,linux_poll,-100.0,11.3,router,,[],[]
4441566.059208,1769347844546.0947,linux_poll,-100.0,11.0,router,,[],[]
